Gaia	214.45041939947	52.72619095682	0.236	4.558	0.020999999716877937	0.024000000208616257	0	1	1	0	0	1	2	0	1	1	1
Gaia	214.43509230631	52.6522502312	0.0	0.0	0.0	0.0	0	0	0	0	0	1	1	0	0	1	1
Gaia	214.70977080347	52.72389010725	-1.747	-0.419	0.8140000104904175	1.468000054359436	0	0	0	0	0	1	1	0	1	1	0
Gaia	214.59545989719	52.77159099141	3.75	-34.394	0.013000000268220901	0.014000000432133675	0	1	1	0	0	1	3	0	1	1	1
Gaia	214.72348893074	52.70945437464	-1.043	-3.977	0.48500001430511475	0.6309999823570251	0	0	0	0	0	1	2	0	0	0	0
Gaia	214.73202822525	52.67383705949	0.45	-5.204	0.09300000220537186	0.10000000149011612	0	0	0	0	0	1	2	0	1	1	1
Gaia	214.73314527143	52.68853084728	6.129	-4.58	0.4259999990463257	0.49799999594688416	0	0	0	0	0	1	2	0	1	1	1
Gaia	214.73145483414	52.66066515651	0.0	0.0	0.0	0.0	0	0	0	0	0	1	1	0	0	0	0
Gaia	214.53179886648	52.77341317891	1.682	-6.261	0.08399999886751175	0.09300000220537186	0	0	0	0	0	1	2	0	1	1	1
Gaia	214.63020940417	52.58757251769	-22.243	-2.439	0.050999999046325684	0.05700000002980232	0	1	1	0	0	1	2	0	1	1	1
Gaia	214.41720337403	52.69230417244	-2.411	-5.843	0.38100001215934753	0.41600000858306885	0	0	0	0	0	1	1	0	0	0	0
Gaia	214.73346707976	52.7078371252	-1.181	-3.444	0.949999988079071	0.8960000276565552	0	0	0	0	0	1	4	0	1	1	1
Gaia	214.70910872543	52.73793885433	4.236	-13.848	0.032999999821186066	0.03400000184774399	0	1	1	0	0	1	2	0	1	1	1
Gaia	214.6194687972	52.77572398127	20.593	-41.853	0.09399999678134918	0.09799999743700027	0	1	0	0	0	2	3	0	1	1	1
Herschel100	214.58735621124	52.67865619674	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0
Herschel100	214.56583430327	52.68403278338	0.0	0.0	0.0	0.0	0	0	0	0	0	2	3	0	1	2	2
Herschel100	214.57557727605	52.67024476039	0.0	0.0	0.0	0.0	0	0	0	0	0	1	1	0	1	2	2
Herschel100	214.55786646876	52.67696016992	0.0	0.0	0.0	0.0	0	0	0	0	0	1	1	0	1	1	1
Herschel100	214.60332845668	52.67138641361	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	1	1	1
Herschel100	214.61128332525	52.67601649892	0.0	0.0	0.0	0.0	0	0	0	0	0	0	1	0	0	2	2
Herschel100	214.5889576427	52.7011632614	0.0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	1	1	1
Herschel100	214.59409764408	52.66003537712	0.0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	1	1	1
Herschel100	214.60989937031	52.66259438964	0.0	0.0	0.0	0.0	0	0	0	0	0	0	1	0	1	2	1
