Gaia	88	GaiaApsis	88
Gaia	89	GaiaApsis	89
Gaia	90	GaiaApsis	90
Gaia	91	GaiaApsis	91
Gaia	92	GaiaApsis	92
Gaia	93	GaiaApsis	93
Gaia	94	GaiaApsis	94
Gaia	95	GaiaApsis	95
Gaia	96	GaiaApsis	96
Gaia	97	GaiaApsis	97
Gaia	98	GaiaApsis	98
Gaia	99	GaiaApsis	99
Gaia	100	GaiaApsis	100
Gaia	101	GaiaApsis	101
BailerJones	0	Gaia	0
BailerJones	1	Gaia	2
BailerJones	2	Gaia	4
BailerJones	3	Gaia	5
BailerJones	4	Gaia	6
BailerJones	5	Gaia	8
BailerJones	6	Gaia	9
BailerJones	7	Gaia	10
BailerJones	8	Gaia	11
BailerJones	9	Gaia	12
BailerJones	10	Gaia	13
BailerJones	11	Gaia	14
BailerJones	12	Gaia	15
BailerJones	13	Gaia	18
BailerJones	14	Gaia	20
BailerJones	15	Gaia	21
BailerJones	16	Gaia	22
BailerJones	17	Gaia	23
BailerJones	18	Gaia	25
BailerJones	19	Gaia	26
BailerJones	20	Gaia	27
BailerJones	21	Gaia	29
BailerJones	22	Gaia	30
BailerJones	23	Gaia	31
BailerJones	24	Gaia	32
BailerJones	25	Gaia	33
BailerJones	26	Gaia	34
BailerJones	27	Gaia	35
BailerJones	28	Gaia	36
BailerJones	29	Gaia	37
BailerJones	30	Gaia	38
BailerJones	31	Gaia	40
BailerJones	32	Gaia	41
BailerJones	33	Gaia	42
BailerJones	34	Gaia	43
BailerJones	35	Gaia	44
BailerJones	36	Gaia	45
BailerJones	37	Gaia	46
BailerJones	38	Gaia	48
BailerJones	39	Gaia	49
BailerJones	40	Gaia	50
BailerJones	41	Gaia	51
BailerJones	42	Gaia	52
BailerJones	43	Gaia	53
BailerJones	44	Gaia	54
BailerJones	45	Gaia	55
BailerJones	46	Gaia	56
BailerJones	47	Gaia	57
BailerJones	48	Gaia	58
BailerJones	49	Gaia	60
BailerJones	50	Gaia	61
BailerJones	51	Gaia	62
BailerJones	52	Gaia	63
BailerJones	53	Gaia	64
BailerJones	54	Gaia	65
BailerJones	55	Gaia	67
BailerJones	56	Gaia	68
BailerJones	57	Gaia	69
BailerJones	58	Gaia	70
BailerJones	59	Gaia	71
BailerJones	60	Gaia	72
BailerJones	61	Gaia	73
BailerJones	62	Gaia	74
BailerJones	63	Gaia	75
BailerJones	64	Gaia	76
BailerJones	65	Gaia	77
BailerJones	66	Gaia	78
BailerJones	67	Gaia	79
BailerJones	68	Gaia	80
BailerJones	69	Gaia	83
BailerJones	70	Gaia	84
BailerJones	71	Gaia	85
BailerJones	72	Gaia	86
BailerJones	73	Gaia	87
BailerJones	74	Gaia	88
BailerJones	75	Gaia	90
BailerJones	76	Gaia	91
BailerJones	77	Gaia	92
BailerJones	78	Gaia	93
BailerJones	79	Gaia	94
BailerJones	80	Gaia	96
BailerJones	81	Gaia	97
BailerJones	82	Gaia	98
BailerJones	83	Gaia	99
BailerJones	84	Gaia	100
BailerJones	85	Gaia	101
BailerJones	0	GaiaApsis	0
BailerJones	1	GaiaApsis	2
BailerJones	2	GaiaApsis	4
BailerJones	3	GaiaApsis	5
BailerJones	4	GaiaApsis	6
BailerJones	5	GaiaApsis	8
BailerJones	6	GaiaApsis	9
BailerJones	7	GaiaApsis	10
BailerJones	8	GaiaApsis	11
BailerJones	9	GaiaApsis	12
BailerJones	10	GaiaApsis	13
BailerJones	11	GaiaApsis	14
BailerJones	12	GaiaApsis	15
BailerJones	13	GaiaApsis	18
BailerJones	14	GaiaApsis	20
BailerJones	15	GaiaApsis	21
BailerJones	16	GaiaApsis	22
BailerJones	17	GaiaApsis	23
BailerJones	18	GaiaApsis	25
BailerJones	19	GaiaApsis	26
BailerJones	20	GaiaApsis	27
BailerJones	21	GaiaApsis	29
BailerJones	22	GaiaApsis	30
BailerJones	23	GaiaApsis	31
BailerJones	24	GaiaApsis	32
BailerJones	25	GaiaApsis	33
BailerJones	26	GaiaApsis	34
BailerJones	27	GaiaApsis	35
BailerJones	28	GaiaApsis	36
BailerJones	29	GaiaApsis	37
BailerJones	30	GaiaApsis	38
BailerJones	31	GaiaApsis	40
BailerJones	32	GaiaApsis	41
BailerJones	33	GaiaApsis	42
BailerJones	34	GaiaApsis	43
BailerJones	35	GaiaApsis	44
BailerJones	36	GaiaApsis	45
BailerJones	37	GaiaApsis	46
BailerJones	38	GaiaApsis	48
BailerJones	39	GaiaApsis	49
BailerJones	40	GaiaApsis	50
BailerJones	41	GaiaApsis	51
BailerJones	42	GaiaApsis	52
BailerJones	43	GaiaApsis	53
BailerJones	44	GaiaApsis	54
BailerJones	45	GaiaApsis	55
BailerJones	46	GaiaApsis	56
BailerJones	47	GaiaApsis	57
BailerJones	48	GaiaApsis	58
BailerJones	49	GaiaApsis	60
BailerJones	50	GaiaApsis	61
BailerJones	51	GaiaApsis	62
BailerJones	52	GaiaApsis	63
BailerJones	53	GaiaApsis	64
BailerJones	54	GaiaApsis	65
BailerJones	55	GaiaApsis	67
BailerJones	56	GaiaApsis	68
BailerJones	57	GaiaApsis	69
BailerJones	58	GaiaApsis	70
BailerJones	59	GaiaApsis	71
BailerJones	60	GaiaApsis	72
BailerJones	61	GaiaApsis	73
